image_path,predicted_text,confidence
data/crops/15076457_2160_3840_30fps/18/frame_000093.jpg,,0.0
data/crops/15076457_2160_3840_30fps/18/frame_000084.jpg,9,0.25810933113098145
data/crops/15076457_2160_3840_30fps/1/frame_000063.jpg,,0.0
data/crops/15076457_2160_3840_30fps/1/frame_000102.jpg,,0.0
data/crops/15076457_2160_3840_30fps/1/frame_000114.jpg,,0.0
data/crops/15076457_2160_3840_30fps/1/frame_000048.jpg,KA41AA321,0.926893949508667
data/crops/15076457_2160_3840_30fps/1/frame_000060.jpg,,0.0
data/crops/15076457_2160_3840_30fps/1/frame_000075.jpg,,0.0
data/crops/15076457_2160_3840_30fps/1/frame_000111.jpg,X,0.25753912329673767
data/crops/15076457_2160_3840_30fps/1/frame_000066.jpg,,0.0
data/crops/15076457_2160_3840_30fps/1/frame_000000.jpg,KA41AA321,0.9994491934776306
data/crops/15076457_2160_3840_30fps/1/frame_000015.jpg,KA41AA321,0.9997937679290771
data/crops/15076457_2160_3840_30fps/1/frame_000006.jpg,KA41AA321,0.9954760670661926
data/crops/15076457_2160_3840_30fps/1/frame_000012.jpg,KA41AA321,0.9976813793182373
data/crops/15076457_2160_3840_30fps/1/frame_000009.jpg,KA41AA321,0.9997539520263672
data/crops/15076457_2160_3840_30fps/1/frame_000021.jpg,KA41AA321,0.999426007270813
data/crops/15076457_2160_3840_30fps/1/frame_000036.jpg,KA41AA321,0.9758424758911133
data/crops/15076457_2160_3840_30fps/1/frame_000027.jpg,KA41AA321,0.9997554421424866
data/crops/15076457_2160_3840_30fps/1/frame_000033.jpg,KA41AA321,0.9994693398475647
data/crops/15076457_2160_3840_30fps/1/frame_000030.jpg,KA41AA321,0.9992610216140747
data/crops/15076457_2160_3840_30fps/1/frame_000024.jpg,4432,0.6541086435317993
data/crops/15076457_2160_3840_30fps/1/frame_000018.jpg,KA41AA321,0.9996694922447205
data/crops/15076457_2160_3840_30fps/1/frame_000081.jpg,,0.0
data/crops/15076457_2160_3840_30fps/1/frame_000057.jpg,,0.0
data/crops/15076457_2160_3840_30fps/1/frame_000069.jpg,,0.0
data/crops/15076457_2160_3840_30fps/1/frame_000054.jpg,AA113Z1,0.706605076789856
data/crops/15076457_2160_3840_30fps/1/frame_000108.jpg,,0.0
data/crops/15076457_2160_3840_30fps/1/frame_000078.jpg,1445,0.7878055572509766
data/crops/15076457_2160_3840_30fps/1/frame_000045.jpg,KA41AA321,0.9919042587280273
data/crops/15076457_2160_3840_30fps/1/frame_000090.jpg,,0.0
data/crops/15076457_2160_3840_30fps/26/frame_000129.jpg,2,0.38507992029190063
data/crops/15076457_2160_3840_30fps/26/frame_000141.jpg,1,0.4449198544025421
data/crops/15076457_2160_3840_30fps/26/frame_000123.jpg,,0.0
data/crops/15076457_2160_3840_30fps/26/frame_000120.jpg,,0.0
data/crops/15076457_2160_3840_30fps/26/frame_000132.jpg,,0.0
data/crops/15076457_2160_3840_30fps/26/frame_000126.jpg,,0.0
data/crops/15076457_2160_3840_30fps/23/frame_000093.jpg,,0.0
data/crops/15076457_2160_3840_30fps/3/frame_000039.jpg,,0.0
data/crops/15076457_2160_3840_30fps/3/frame_000021.jpg,,0.0
data/crops/15076457_2160_3840_30fps/3/frame_000024.jpg,,0.0
data/crops/15076457_2160_3840_30fps/3/frame_000018.jpg,,0.0
data/crops/15076457_2160_3840_30fps/3/frame_000057.jpg,,0.0
data/crops/15076457_2160_3840_30fps/3/frame_000054.jpg,,0.0
data/crops/15076457_2160_3840_30fps/2/frame_000000.jpg,,0.0
data/crops/14586488_3840_2160_60fps/66/frame_000700.jpg,1,0.6501292586326599
data/crops/14586488_3840_2160_60fps/57/frame_000670.jpg,,0.0
data/crops/14586488_3840_2160_60fps/57/frame_000610.jpg,,0.0
data/crops/14586488_3840_2160_60fps/57/frame_000630.jpg,,0.0
data/crops/14586488_3840_2160_60fps/57/frame_000625.jpg,,0.0
data/crops/14586488_3840_2160_60fps/57/frame_000620.jpg,,0.0
data/crops/14586488_3840_2160_60fps/57/frame_000650.jpg,,0.0
data/crops/14586488_3840_2160_60fps/57/frame_000725.jpg,,0.0
data/crops/14586488_3840_2160_60fps/57/frame_000645.jpg,,0.0
data/crops/14586488_3840_2160_60fps/57/frame_000685.jpg,,0.0
data/crops/14586488_3840_2160_60fps/57/frame_000695.jpg,,0.0
data/crops/14586488_3840_2160_60fps/57/frame_000680.jpg,,0.0
data/crops/14586488_3840_2160_60fps/57/frame_000720.jpg,,0.0
data/crops/14586488_3840_2160_60fps/57/frame_000640.jpg,,0.0
data/crops/14586488_3840_2160_60fps/56/frame_000610.jpg,,0.0
data/crops/14586488_3840_2160_60fps/56/frame_000590.jpg,,0.0
data/crops/14586488_3840_2160_60fps/51/frame_000510.jpg,,0.0
data/crops/14586488_3840_2160_60fps/51/frame_000515.jpg,,0.0
data/crops/14586488_3840_2160_60fps/51/frame_000500.jpg,,0.0
data/crops/14586488_3840_2160_60fps/51/frame_000525.jpg,,0.0
data/crops/14586488_3840_2160_60fps/67/frame_000705.jpg,,0.0
data/crops/14586488_3840_2160_60fps/67/frame_000710.jpg,A,0.3000773787498474
data/crops/14586488_3840_2160_60fps/67/frame_000715.jpg,,0.0
data/crops/14586488_3840_2160_60fps/67/frame_000725.jpg,一,0.5108720064163208
data/crops/14586488_3840_2160_60fps/9/frame_000175.jpg,,0.0
data/crops/14586488_3840_2160_60fps/9/frame_000200.jpg,,0.0
data/crops/14586488_3840_2160_60fps/9/frame_000365.jpg,,0.0
data/crops/14586488_3840_2160_60fps/9/frame_000195.jpg,,0.0
data/crops/14586488_3840_2160_60fps/9/frame_000180.jpg,,0.0
data/crops/14586488_3840_2160_60fps/9/frame_000190.jpg,,0.0
data/crops/14586488_3840_2160_60fps/9/frame_000350.jpg,2,0.43611493706703186
data/crops/14586488_3840_2160_60fps/9/frame_000185.jpg,,0.0
data/crops/14586488_3840_2160_60fps/11/frame_000100.jpg,,0.0
data/crops/14586488_3840_2160_60fps/11/frame_000105.jpg,,0.0
data/crops/14586488_3840_2160_60fps/45/frame_000635.jpg,1,0.7073902487754822
data/crops/14586488_3840_2160_60fps/45/frame_000640.jpg,1,0.6493323445320129
data/crops/14586488_3840_2160_60fps/17/frame_000300.jpg,1,0.35245630145072937
data/crops/14586488_3840_2160_60fps/17/frame_000305.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000665.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000315.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000275.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000705.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000710.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000670.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000100.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000470.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000505.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000115.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000515.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000065.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000500.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000110.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000660.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000310.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000270.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000700.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000715.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000265.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000305.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000160.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000570.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000000.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000565.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000405.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000175.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000605.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000375.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000215.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000360.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000610.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000600.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000365.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000165.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000415.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000575.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000005.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000010.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000400.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000170.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000155.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000425.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000380.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000545.jpg,9407,0.9997891187667847
data/crops/14586488_3840_2160_60fps/1/frame_000035.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000020.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000550.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000430.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000140.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000630.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000195.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000340.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000220.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000590.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000235.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000180.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000625.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000635.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000345.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000225.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000580.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000595.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000230.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000350.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000185.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000385.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000540.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000030.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000025.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000390.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000435.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000650.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000485.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000240.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000730.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000095.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000725.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000255.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000490.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000335.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000645.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000135.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000690.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000445.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000525.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000280.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000055.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000295.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000530.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000685.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000120.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000130.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000695.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000285.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000050.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000290.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000535.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000680.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000125.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000655.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000325.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000480.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000245.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000090.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000085.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000720.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000250.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000495.jpg,,0.0
data/crops/14586488_3840_2160_60fps/1/frame_000640.jpg,,0.0
data/crops/14586488_3840_2160_60fps/19/frame_000160.jpg,T,0.22871357202529907
data/crops/14586488_3840_2160_60fps/19/frame_000155.jpg,,0.0
data/crops/14586488_3840_2160_60fps/36/frame_000460.jpg,,0.0
data/crops/14586488_3840_2160_60fps/36/frame_000410.jpg,,0.0
data/crops/14586488_3840_2160_60fps/36/frame_000375.jpg,,0.0
data/crops/14586488_3840_2160_60fps/36/frame_000360.jpg,,0.0
data/crops/14586488_3840_2160_60fps/36/frame_000370.jpg,,0.0
